utc_datetime,duration,cost,value
2025-03-05T22:00:00,900,35.9,0.179
2025-03-05T22:15:00,900,35.1,0.175
2025-03-05T22:30:00,900,26.27,0.131
2025-03-05T22:45:00,900,22.46,0.112
2025-03-05T23:00:00,900,25.47,0.127
2025-03-05T23:15:00,900,27.68,0.138
2025-03-05T23:30:00,900,28.88,0.144
2025-03-05T23:45:00,900,24.87,0.124
2025-03-06T00:00:00,900,24.87,0.124
2025-03-06T00:15:00,900,23.87,0.119
2025-03-06T00:30:00,900,26.67,0.133
2025-03-06T00:45:00,900,24.87,0.124
2025-03-06T01:00:00,900,24.07,0.12
2025-03-06T01:15:00,900,30.28,0.151
2025-03-06T01:30:00,900,121.35,0.605
2025-03-06T01:45:00,900,90.06,0.449
2025-03-06T02:00:00,900,65.21,0.548
2025-03-06T02:15:00,900,109.83,0.923
2025-03-06T02:30:00,900,68.06,0.572
2025-03-06T02:45:00,900,123.87,1.040999
2025-03-06T03:00:00,900,68.54,0.576
2025-03-06T03:15:00,900,131.01,1.101
2025-03-06T03:30:00,900,69.61,0.585
2025-03-06T03:45:00,900,68.66,0.577
2025-03-06T04:00:00,900,61.64,0.518
2025-03-06T04:15:00,900,58.42,0.491
2025-03-06T04:30:00,900,120.66,1.014
2025-03-06T04:45:00,900,54.38,0.457
2025-03-06T05:00:00,900,55.33,0.465
2025-03-06T05:15:00,900,55.45,0.466
2025-03-06T05:30:00,900,55.33,0.465
2025-03-06T05:45:00,900,54.97,0.462
2025-03-06T06:00:00,900,57.35,0.482
2025-03-06T06:15:00,900,55.69,0.468
2025-03-06T06:30:00,900,53.43,0.449
2025-03-06T06:45:00,900,53.43,0.449
2025-03-06T07:00:00,900,54.85,0.461
2025-03-06T07:15:00,900,57.23,0.481
2025-03-06T07:30:00,900,57.0,0.479
2025-03-06T07:45:00,900,71.16,0.598
2025-03-06T08:00:00,900,89.36,0.751
2025-03-06T08:15:00,900,74.61,0.627
2025-03-06T08:30:00,900,111.26,0.935
2025-03-06T08:45:00,900,40.81,0.343
2025-03-06T09:00:00,900,69.61,0.585
2025-03-06T09:15:00,900,22.96,0.193
2025-03-06T09:30:00,900,80.2,0.674
2025-03-06T09:45:00,900,24.27,0.204
2025-03-06T10:00:00,900,81.39,0.684
2025-03-06T10:15:00,900,27.13,0.228
2025-03-06T10:30:00,900,82.34,0.692
2025-03-06T10:45:00,900,31.89,0.268
2025-03-06T11:00:00,900,69.49,0.584
2025-03-06T11:15:00,900,47.0,0.395
2025-03-06T11:30:00,900,60.69,0.51
2025-03-06T11:45:00,900,74.25,0.624
2025-03-06T12:00:00,900,49.02,0.412
2025-03-06T12:15:00,900,73.42,0.617
2025-03-06T12:30:00,900,76.51,0.643
2025-03-06T12:45:00,900,94.36,0.793
2025-03-06T13:00:00,900,96.62,0.812
2025-03-06T13:15:00,900,86.98,0.731
2025-03-06T13:30:00,900,89.48,0.752
2025-03-06T13:45:00,900,90.2,0.758
2025-03-06T14:00:00,900,94.6,0.795
2025-03-06T14:15:00,900,92.1,0.774
2025-03-06T14:30:00,900,95.55,0.803
2025-03-06T14:45:00,900,93.77,0.788
2025-03-06T15:00:00,900,85.44,0.718
2025-03-06T15:15:00,900,95.79,0.805
2025-03-06T15:30:00,900,114.0,0.958
2025-03-06T15:45:00,900,119.23,1.002
2025-03-06T16:00:00,900,124.59,1.046999
2025-03-06T16:15:00,900,97.1,0.816
2025-03-06T16:30:00,900,124.47,1.046
2025-03-06T16:45:00,900,84.6,0.711
2025-03-06T17:00:00,900,98.17,0.825
2025-03-06T17:15:00,900,75.32,0.633
2025-03-06T17:30:00,900,43.43,0.365
2025-03-06T17:45:00,900,14.28,0.12
2025-03-06T18:00:00,900,14.51,0.122
2025-03-06T18:15:00,900,19.27,0.162
2025-03-06T18:30:00,900,17.01,0.143
2025-03-06T18:45:00,900,16.06,0.135
2025-03-06T19:00:00,900,16.77,0.141
2025-03-06T19:15:00,900,20.82,0.175
2025-03-06T19:30:00,900,21.06,0.177
2025-03-06T19:45:00,900,17.85,0.15
2025-03-06T20:00:00,900,22.53,0.141
2025-03-06T20:15:00,900,23.8,0.149
2025-03-06T20:30:00,900,25.72,0.161
2025-03-06T20:45:00,900,23.16,0.145
2025-03-06T21:00:00,900,23.64,0.148
2025-03-06T21:15:00,900,22.37,0.14
2025-03-06T21:30:00,900,25.56,0.16
2025-03-06T21:45:00,900,23.8,0.149
2025-03-06T22:00:00,900,32.69,0.163
2025-03-06T22:15:00,900,32.09,0.16
2025-03-06T22:30:00,900,31.89,0.159
2025-03-06T22:45:00,900,32.29,0.161
2025-03-06T23:00:00,900,29.68,0.148
2025-03-06T23:15:00,900,27.88,0.139
2025-03-06T23:30:00,900,27.28,0.136
2025-03-06T23:45:00,900,71.81,0.358
2025-03-07T00:00:00,900,67.59,0.337
2025-03-07T00:15:00,900,65.79,0.328
2025-03-07T00:30:00,900,68.6,0.342
2025-03-07T00:45:00,900,74.21,0.37
2025-03-07T01:00:00,900,45.13,0.225
2025-03-07T01:15:00,900,42.32,0.211
2025-03-07T01:30:00,900,44.12,0.22
2025-03-07T01:45:00,900,47.94,0.239
2025-03-07T02:00:00,900,70.2,0.59
2025-03-07T02:15:00,900,78.54,0.66
2025-03-07T02:30:00,900,78.65,0.661
2025-03-07T02:45:00,900,78.06,0.656
2025-03-07T03:00:00,900,74.73,0.628
2025-03-07T03:15:00,900,146.13,1.228
2025-03-07T03:30:00,900,151.12,1.27
2025-03-07T03:45:00,900,144.94,1.218
2025-03-07T04:00:00,900,83.3,0.7
2025-03-07T04:15:00,900,34.51,0.29
2025-03-07T04:30:00,900,16.42,0.138
2025-03-07T04:45:00,900,23.68,0.199
2025-03-07T05:00:00,900,17.25,0.145
2025-03-07T05:15:00,900,15.35,0.129
2025-03-07T05:30:00,900,14.63,0.123
2025-03-07T05:45:00,900,11.78,0.099
2025-03-07T06:00:00,900,12.61,0.106
2025-03-07T06:15:00,900,13.56,0.114
2025-03-07T06:30:00,900,13.92,0.117
2025-03-07T06:45:00,900,14.16,0.119
2025-03-07T07:00:00,900,15.7,0.132
2025-03-07T07:15:00,900,17.49,0.147
2025-03-07T07:30:00,900,19.27,0.162
2025-03-07T07:45:00,900,16.54,0.139
2025-03-07T08:00:00,900,15.23,0.128
2025-03-07T08:15:00,900,13.8,0.116
2025-03-07T08:30:00,900,13.2,0.111
2025-03-07T08:45:00,900,20.11,0.169
2025-03-07T09:00:00,900,75.32,0.633
2025-03-07T09:15:00,900,78.54,0.66
2025-03-07T09:30:00,900,85.2,0.716
2025-03-07T09:45:00,900,82.34,0.692
2025-03-07T10:00:00,900,82.94,0.697
2025-03-07T10:15:00,900,88.41,0.743
2025-03-07T10:30:00,900,50.33,0.423
2025-03-07T10:45:00,900,80.08,0.673
2025-03-07T11:00:00,900,77.46,0.651
2025-03-07T11:15:00,900,33.2,0.279
2025-03-07T11:30:00,900,72.94,0.613
2025-03-07T11:45:00,900,86.63,0.728
2025-03-07T12:00:00,900,59.26,0.498
2025-03-07T12:15:00,900,63.18,0.531
2025-03-07T12:30:00,900,56.28,0.473
2025-03-07T12:45:00,900,28.44,0.239
2025-03-07T13:00:00,900,53.43,0.449
2025-03-07T13:15:00,900,41.53,0.349
2025-03-07T13:30:00,900,31.05,0.261
2025-03-07T13:45:00,900,27.25,0.229
2025-03-07T14:00:00,900,23.91,0.201
2025-03-07T14:15:00,900,27.48,0.231
2025-03-07T14:30:00,900,48.19,0.405
2025-03-07T14:45:00,900,38.19,0.321
2025-03-07T15:00:00,900,35.7,0.3
2025-03-07T15:15:00,900,31.53,0.265
2025-03-07T15:30:00,900,34.03,0.286
2025-03-07T15:45:00,900,33.67,0.283
2025-03-07T16:00:00,900,34.86,0.293
2025-03-07T16:15:00,900,34.62,0.291
2025-03-07T16:30:00,900,31.53,0.265
2025-03-07T16:45:00,900,34.03,0.286
2025-03-07T17:00:00,900,27.13,0.228
2025-03-07T17:15:00,900,25.1,0.211
2025-03-07T17:30:00,900,32.13,0.27
2025-03-07T17:45:00,900,31.05,0.261
2025-03-07T18:00:00,900,30.46,0.256
2025-03-07T18:15:00,900,27.48,0.231
2025-03-07T18:30:00,900,36.41,0.306
2025-03-07T18:45:00,900,30.1,0.253
2025-03-07T19:00:00,900,36.29,0.305
2025-03-07T19:15:00,900,28.08,0.236
2025-03-07T19:30:00,900,26.65,0.224
2025-03-07T19:45:00,900,31.77,0.267
2025-03-07T20:00:00,900,60.87,0.381
2025-03-07T20:15:00,900,49.05,0.307
2025-03-07T20:30:00,900,81.49,0.51
2025-03-07T20:45:00,900,33.55,0.21
2025-03-07T21:00:00,900,29.24,0.183
2025-03-07T21:15:00,900,47.13,0.295
2025-03-07T21:30:00,900,32.75,0.205
2025-03-07T21:45:00,900,31.47,0.197
2025-03-07T22:00:00,900,42.72,0.213
2025-03-07T22:15:00,900,48.94,0.244
2025-03-07T22:30:00,900,63.58,0.317
2025-03-07T22:45:00,900,53.95,0.269
2025-03-07T23:00:00,900,58.77,0.293
2025-03-07T23:15:00,900,55.96,0.279
2025-03-07T23:30:00,900,59.97,0.299
2025-03-07T23:45:00,900,54.76,0.273
2025-03-08T00:00:00,900,71.41,0.356
2025-03-08T00:15:00,900,65.39,0.326
2025-03-08T00:30:00,900,58.97,0.294
2025-03-08T00:45:00,900,57.16,0.285
2025-03-08T01:00:00,900,71.0,0.354
2025-03-08T01:15:00,900,61.38,0.306
2025-03-08T01:30:00,900,60.97,0.304
2025-03-08T01:45:00,900,63.18,0.315
2025-03-08T02:00:00,900,47.71,0.401
2025-03-08T02:15:00,900,35.93,0.302
2025-03-08T02:30:00,900,29.15,0.245
2025-03-08T02:45:00,900,29.39,0.247
2025-03-08T03:00:00,900,32.01,0.269
2025-03-08T08:15:00,900,22.25,0.187
2025-03-08T08:30:00,900,26.18,0.22
2025-03-08T08:45:00,900,17.73,0.149
2025-03-08T09:00:00,900,15.58,0.131
2025-03-08T09:15:00,900,18.92,0.159
2025-03-08T09:30:00,900,15.47,0.13
2025-03-08T09:45:00,900,18.2,0.153
2025-03-08T10:00:00,900,19.63,0.165
2025-03-08T10:15:00,900,14.63,0.123
2025-03-08T10:30:00,900,16.54,0.139
2025-03-08T10:45:00,900,16.89,0.142
2025-03-08T11:00:00,900,15.82,0.133
2025-03-08T11:15:00,900,14.75,0.124
2025-03-08T11:30:00,900,15.7,0.132
2025-03-08T11:45:00,900,18.32,0.154
2025-03-08T12:00:00,900,19.87,0.167
2025-03-08T12:15:00,900,18.08,0.152
2025-03-08T12:30:00,900,14.99,0.126
2025-03-08T12:45:00,900,15.7,0.132
2025-03-08T13:00:00,900,25.58,0.215
2025-03-08T13:15:00,900,27.37,0.23
2025-03-08T13:30:00,900,39.74,0.334
2025-03-08T13:45:00,900,31.89,0.268
2025-03-08T14:00:00,900,27.48,0.231
2025-03-08T14:15:00,900,28.08,0.236
2025-03-08T14:30:00,900,42.84,0.36
2025-03-08T14:45:00,900,24.15,0.203
2025-03-08T15:00:00,900,20.58,0.173
2025-03-08T15:15:00,900,20.11,0.169
2025-03-08T15:30:00,900,30.58,0.257
2025-03-08T15:45:00,900,26.06,0.219
2025-03-08T16:00:00,900,36.77,0.309
2025-03-08T16:15:00,900,30.94,0.26
2025-03-08T16:30:00,900,35.46,0.298
2025-03-08T16:45:00,900,37.24,0.313
2025-03-08T17:00:00,900,19.87,0.167
2025-03-08T17:15:00,900,19.39,0.163
2025-03-08T17:30:00,900,57.47,0.483
2025-03-08T17:45:00,900,68.42,0.575
2025-03-08T18:00:00,900,20.34,0.171
2025-03-08T18:15:00,900,47.36,0.398
2025-03-08T18:30:00,900,46.64,0.392
2025-03-08T18:45:00,900,46.88,0.394
2025-03-08T19:00:00,900,58.54,0.492
2025-03-08T19:15:00,900,60.92,0.512
2025-03-08T19:30:00,900,61.64,0.518
2025-03-08T19:45:00,900,63.9,0.537
2025-03-08T20:00:00,900,22.72,0.191
2025-03-08T20:15:00,900,22.25,0.187
2025-03-08T20:30:00,900,23.32,0.196
2025-03-08T20:45:00,900,24.51,0.206
2025-03-08T21:00:00,900,21.89,0.184
2025-03-08T21:15:00,900,24.99,0.21
2025-03-08T21:30:00,900,33.2,0.279
2025-03-08T21:45:00,900,34.27,0.288
2025-03-08T22:00:00,900,35.93,0.302
2025-03-08T22:15:00,900,30.1,0.253
2025-03-08T22:30:00,900,56.04,0.471
2025-03-08T22:45:00,900,31.53,0.265
2025-03-08T23:00:00,900,33.2,0.279
2025-03-08T23:15:00,900,35.46,0.298
2025-03-08T23:30:00,900,61.64,0.518
2025-03-08T23:45:00,900,39.5,0.332
2025-03-09T00:00:00,900,32.36,0.272
2025-03-09T00:15:00,900,29.27,0.246
2025-03-09T00:30:00,900,30.82,0.259
2025-03-09T00:45:00,900,60.57,0.509
2025-03-09T01:00:00,900,33.91,0.285
2025-03-09T01:15:00,900,32.36,0.272
2025-03-09T01:30:00,900,27.72,0.233
2025-03-09T01:45:00,900,26.18,0.22
2025-03-09T02:00:00,900,28.08,0.236
2025-03-09T02:15:00,900,25.82,0.217
2025-03-09T02:30:00,900,24.39,0.205
2025-03-09T02:45:00,900,28.91,0.243
2025-03-09T03:00:00,900,25.7,0.216
2025-03-09T03:15:00,900,53.78,0.452
2025-03-09T03:30:00,900,76.75,0.645
2025-03-09T03:45:00,900,129.82,1.091
2025-03-09T04:00:00,900,128.04,1.076
2025-03-09T04:15:00,900,128.4,1.079
2025-03-09T04:30:00,900,72.47,0.609
2025-03-09T04:45:00,900,107.93,0.907
2025-03-09T05:00:00,900,52.24,0.439
2025-03-09T05:15:00,900,48.31,0.406
2025-03-09T05:30:00,900,49.5,0.416
2025-03-09T05:45:00,900,52.71,0.443
2025-03-09T06:00:00,900,53.07,0.446
2025-03-09T06:15:00,900,52.47,0.441
2025-03-09T06:30:00,900,52.83,0.444
2025-03-09T06:45:00,900,50.57,0.425
2025-03-09T07:00:00,900,49.38,0.415
2025-03-09T07:15:00,900,47.95,0.403
2025-03-09T07:30:00,900,54.97,0.462
2025-03-09T07:45:00,900,77.7,0.653
2025-03-09T08:00:00,900,53.55,0.45
2025-03-09T08:15:00,900,53.07,0.446
2025-03-09T08:30:00,900,54.74,0.46
2025-03-09T08:45:00,900,58.19,0.489
2025-03-09T09:00:00,900,54.26,0.456
2025-03-09T09:15:00,900,56.28,0.473
2025-03-09T09:30:00,900,58.54,0.492
2025-03-09T09:45:00,900,59.5,0.5
2025-03-09T10:00:00,900,57.12,0.48
2025-03-09T10:15:00,900,52.95,0.445
2025-03-09T10:30:00,900,53.07,0.446
2025-03-09T10:45:00,900,55.21,0.464
2025-03-09T11:00:00,900,57.23,0.481
2025-03-09T11:15:00,900,55.69,0.468
2025-03-09T11:30:00,900,60.57,0.509
2025-03-09T11:45:00,900,56.64,0.476
2025-03-09T12:00:00,900,68.54,0.576
2025-03-09T12:15:00,900,70.44,0.592
2025-03-09T12:30:00,900,41.65,0.35
2025-03-09T12:45:00,900,24.99,0.21
2025-03-09T13:00:00,900,29.63,0.249
2025-03-09T13:15:00,900,28.44,0.239
2025-03-09T13:30:00,900,32.36,0.272
2025-03-09T13:45:00,900,25.1,0.211
2025-03-09T14:00:00,900,29.39,0.247
2025-03-09T14:15:00,900,27.25,0.229
2025-03-09T14:30:00,900,62.71,0.527
2025-03-09T14:45:00,900,66.28,0.557
2025-03-09T15:00:00,900,29.63,0.249
2025-03-09T15:15:00,900,82.34,0.692
2025-03-09T15:30:00,900,26.77,0.225
2025-03-09T15:45:00,900,33.55,0.282
2025-03-09T16:00:00,900,25.34,0.213
2025-03-09T16:15:00,900,69.02,0.58
2025-03-09T16:30:00,900,109.24,0.918
2025-03-09T16:45:00,900,130.42,1.096
2025-03-09T17:00:00,900,105.19,0.884
2025-03-09T17:15:00,900,42.12,0.354
2025-03-09T17:30:00,900,31.77,0.267
2025-03-09T17:45:00,900,34.27,0.288
2025-03-09T18:00:00,900,41.17,0.346
2025-03-09T18:15:00,900,32.96,0.277
2025-03-09T18:30:00,900,33.2,0.279
2025-03-09T18:45:00,900,32.01,0.269
2025-03-09T19:00:00,900,29.51,0.248
2025-03-09T19:15:00,900,28.08,0.236
2025-03-09T19:30:00,900,33.91,0.285
2025-03-09T19:45:00,900,32.13,0.27
2025-03-09T20:00:00,900,28.08,0.236
2025-03-09T20:15:00,900,29.03,0.244
2025-03-09T20:30:00,900,30.58,0.257
2025-03-09T20:45:00,900,30.46,0.256
2025-03-09T21:00:00,900,27.37,0.23
2025-03-09T21:15:00,900,28.2,0.237
2025-03-09T21:30:00,900,30.1,0.253
2025-03-09T21:45:00,900,33.55,0.282
2025-03-09T22:00:00,900,30.46,0.256
2025-03-09T22:15:00,900,24.51,0.206
2025-03-09T22:30:00,900,25.34,0.213
2025-03-09T22:45:00,900,29.39,0.247
2025-03-09T23:00:00,900,31.29,0.263
2025-03-09T23:15:00,900,33.79,0.284
2025-03-09T23:30:00,900,125.42,1.054
2025-03-09T23:45:00,900,76.16,0.64
2025-03-10T00:00:00,900,95.55,0.803
2025-03-10T00:15:00,900,88.65,0.745
2025-03-10T00:30:00,900,54.14,0.455
2025-03-10T00:45:00,900,23.08,0.194
2025-03-10T01:00:00,900,29.86,0.251
2025-03-10T01:15:00,900,30.34,0.255
2025-03-10T01:30:00,900,32.96,0.277
2025-03-10T01:45:00,900,36.65,0.308
2025-03-10T02:00:00,900,37.96,0.319
2025-03-10T02:15:00,900,35.93,0.302
2025-03-10T02:30:00,900,25.1,0.211
2025-03-10T02:45:00,900,23.68,0.199
2025-03-10T03:00:00,900,20.94,0.176
2025-03-10T03:15:00,900,18.08,0.152
2025-03-10T03:30:00,900,70.56,0.593
2025-03-10T03:45:00,900,87.58,0.736
2025-03-10T04:00:00,900,69.73,0.586
2025-03-10T04:15:00,900,45.81,0.385
2025-03-10T04:30:00,900,16.89,0.142
2025-03-10T04:45:00,900,16.77,0.141
2025-03-10T05:00:00,900,15.82,0.133
2025-03-10T05:15:00,900,15.82,0.133
2025-03-10T05:30:00,900,16.06,0.135
2025-03-10T05:45:00,900,14.16,0.119
2025-03-10T06:00:00,900,14.39,0.121
2025-03-10T06:15:00,900,14.39,0.121
2025-03-10T06:30:00,900,16.06,0.135
2025-03-10T06:45:00,900,13.44,0.113
2025-03-10T07:00:00,900,13.8,0.116
2025-03-10T07:15:00,900,11.66,0.098
2025-03-10T07:30:00,900,12.85,0.108
2025-03-10T07:45:00,900,15.35,0.129
2025-03-10T08:00:00,900,14.87,0.125
2025-03-10T08:15:00,900,14.63,0.123
2025-03-10T08:30:00,900,14.63,0.123
2025-03-10T08:45:00,900,16.89,0.142
2025-03-10T09:00:00,900,12.01,0.101
2025-03-10T09:15:00,900,11.66,0.098
2025-03-10T09:30:00,900,13.32,0.112
2025-03-10T09:45:00,900,16.42,0.138
2025-03-10T10:00:00,900,15.47,0.13
2025-03-10T10:15:00,900,14.16,0.119
2025-03-10T10:30:00,900,14.16,0.119
2025-03-10T10:45:00,900,13.56,0.114
2025-03-10T11:00:00,900,12.73,0.107
2025-03-10T11:15:00,900,10.11,0.085
2025-03-10T11:30:00,900,11.42,0.096
2025-03-10T11:45:00,900,11.66,0.098
2025-03-10T12:00:00,900,18.56,0.156
2025-03-10T12:15:00,900,81.63,0.686
2025-03-10T12:30:00,900,105.55,0.887
2025-03-10T12:45:00,900,104.48,0.878
2025-03-10T13:00:00,900,79.61,0.669
2025-03-10T13:15:00,900,101.15,0.85
2025-03-10T13:30:00,900,98.05,0.824
2025-03-10T13:45:00,900,96.62,0.812
2025-03-10T14:00:00,900,28.56,0.24
2025-03-10T14:15:00,900,40.22,0.338
2025-03-10T14:30:00,900,49.62,0.417
2025-03-10T14:45:00,900,22.84,0.192
2025-03-10T15:00:00,900,74.49,0.626
2025-03-10T15:15:00,900,26.41,0.222
2025-03-10T15:30:00,900,77.11,0.648
2025-03-10T15:45:00,900,108.29,0.91
2025-03-10T16:00:00,900,109.71,0.922
2025-03-10T16:15:00,900,73.06,0.614
2025-03-10T16:30:00,900,116.14,0.976
2025-03-10T16:45:00,900,61.04,0.513
2025-03-10T17:00:00,900,47.83,0.402
2025-03-10T17:15:00,900,58.19,0.489
2025-03-10T17:30:00,900,60.8,0.511
2025-03-10T17:45:00,900,41.17,0.346
2025-03-10T18:00:00,900,44.38,0.373
2025-03-10T18:15:00,900,19.39,0.163
2025-03-10T18:30:00,900,18.92,0.159
2025-03-10T18:45:00,900,17.61,0.148
2025-03-10T19:00:00,900,27.32,0.171
2025-03-10T19:15:00,900,34.35,0.215
2025-03-10T19:30:00,900,36.43,0.228
2025-03-10T19:45:00,900,29.88,0.187
2025-03-10T20:00:00,900,25.88,0.162
2025-03-10T20:15:00,900,24.28,0.152
2025-03-10T20:30:00,900,25.08,0.157
2025-03-10T20:45:00,900,83.41,0.522
2025-03-10T21:00:00,900,109.52,0.546
2025-03-10T21:15:00,900,103.3,0.515
2025-03-10T21:30:00,900,111.52,0.556
2025-03-10T21:45:00,900,64.18,0.32
2025-03-10T22:00:00,900,27.88,0.139
2025-03-10T22:15:00,900,28.88,0.144
2025-03-10T22:30:00,900,24.07,0.12
2025-03-10T22:45:00,900,29.28,0.146
2025-03-10T23:00:00,900,32.89,0.164
2025-03-10T23:15:00,900,48.74,0.243
2025-03-10T23:30:00,900,54.56,0.272
2025-03-10T23:45:00,900,54.76,0.273
2025-03-11T00:00:00,900,55.56,0.277
2025-03-11T00:15:00,900,50.54,0.252
2025-03-11T00:30:00,900,47.94,0.239
2025-03-11T00:45:00,900,46.93,0.234
2025-03-11T01:00:00,900,65.33,0.549
2025-03-11T01:15:00,900,61.88,0.52
2025-03-11T01:30:00,900,59.26,0.498
2025-03-11T01:45:00,900,60.8,0.511
2025-03-11T02:00:00,900,66.64,0.56
2025-03-11T02:15:00,900,65.09,0.547
2025-03-11T02:30:00,900,64.14,0.539
2025-03-11T02:45:00,900,62.23,0.523
2025-03-11T03:00:00,900,61.76,0.519
2025-03-11T03:15:00,900,54.38,0.457
2025-03-11T03:30:00,900,52.71,0.443
2025-03-11T03:45:00,900,50.57,0.425
2025-03-11T04:00:00,900,50.69,0.426
2025-03-11T04:15:00,900,53.43,0.449
2025-03-11T04:30:00,900,53.07,0.446
2025-03-11T04:45:00,900,53.55,0.45
2025-03-11T05:00:00,900,51.88,0.436
2025-03-11T05:15:00,900,52.36,0.44
2025-03-11T05:30:00,900,52.71,0.443
2025-03-11T05:45:00,900,49.98,0.42
2025-03-11T06:00:00,900,48.79,0.41
2025-03-11T06:15:00,900,49.14,0.413
2025-03-11T06:30:00,900,54.26,0.456
2025-03-11T06:45:00,900,51.64,0.434
2025-03-11T07:00:00,900,52.36,0.44
2025-03-11T07:15:00,900,53.07,0.446
2025-03-11T07:30:00,900,53.66,0.451
2025-03-11T07:45:00,900,53.66,0.451
2025-03-11T08:00:00,900,49.98,0.42
2025-03-11T08:15:00,900,50.45,0.424
2025-03-11T08:30:00,900,51.88,0.436
2025-03-11T08:45:00,900,57.35,0.482
2025-03-11T09:00:00,900,54.14,0.455
2025-03-11T09:15:00,900,53.66,0.451
2025-03-11T09:30:00,900,41.88,0.352
2025-03-11T09:45:00,900,12.49,0.105
2025-03-11T10:00:00,900,11.18,0.094
2025-03-11T10:15:00,900,10.35,0.087
2025-03-11T10:30:00,900,11.06,0.093
2025-03-11T10:45:00,900,14.63,0.123
2025-03-11T11:00:00,900,17.96,0.151
2025-03-11T11:15:00,900,14.39,0.121
2025-03-11T11:30:00,900,75.32,0.633
2025-03-11T11:45:00,900,87.46,0.735
2025-03-11T12:00:00,900,110.67,0.93
2025-03-11T12:15:00,900,116.14,0.976
2025-03-11T12:30:00,900,111.5,0.937
2025-03-11T12:45:00,900,59.02,0.496
2025-03-11T13:00:00,900,20.34,0.171
2025-03-11T13:15:00,900,20.34,0.171
2025-03-11T13:30:00,900,15.47,0.13
2025-03-11T13:45:00,900,14.63,0.123
2025-03-11T14:00:00,900,14.87,0.125
2025-03-11T14:15:00,900,13.32,0.112
2025-03-11T14:30:00,900,26.29,0.221
2025-03-11T14:45:00,900,14.39,0.121
2025-03-11T15:00:00,900,14.16,0.119
2025-03-11T15:15:00,900,13.8,0.116
2025-03-11T15:30:00,900,14.51,0.122
2025-03-11T15:45:00,900,19.75,0.166
2025-03-11T16:00:00,900,32.24,0.271
2025-03-11T16:15:00,900,32.24,0.271
2025-03-11T16:30:00,900,16.77,0.141
2025-03-11T16:45:00,900,18.8,0.158
2025-03-11T17:00:00,900,34.39,0.289
2025-03-11T17:15:00,900,52.47,0.441
2025-03-11T17:30:00,900,19.87,0.167
2025-03-11T17:45:00,900,18.44,0.155
2025-03-11T18:00:00,900,17.96,0.151
2025-03-11T18:15:00,900,19.63,0.165
2025-03-11T18:30:00,900,18.56,0.156
2025-03-11T18:45:00,900,18.32,0.154
2025-03-11T19:00:00,900,110.73,0.693
2025-03-11T19:15:00,900,89.96,0.563
2025-03-11T19:30:00,900,22.37,0.14
2025-03-11T19:45:00,900,22.53,0.141
2025-03-11T20:00:00,900,25.56,0.16
2025-03-11T20:15:00,900,23.0,0.144
2025-03-11T20:30:00,900,26.36,0.165
2025-03-11T20:45:00,900,23.48,0.147
2025-03-11T21:00:00,900,31.49,0.157
2025-03-11T21:15:00,900,28.88,0.144
2025-03-11T21:30:00,900,28.28,0.141
2025-03-11T21:45:00,900,28.28,0.141
2025-03-11T22:00:00,900,29.88,0.149
2025-03-11T22:15:00,900,32.29,0.161
2025-03-11T22:30:00,900,33.29,0.166
2025-03-11T22:45:00,900,28.68,0.143
2025-03-11T23:00:00,900,29.68,0.148
2025-03-11T23:15:00,900,42.92,0.214
2025-03-11T23:30:00,900,36.5,0.182
2025-03-11T23:45:00,900,33.69,0.168
2025-03-12T00:00:00,900,36.1,0.18
2025-03-12T00:15:00,900,42.92,0.214
2025-03-12T00:30:00,900,40.51,0.202
2025-03-12T00:45:00,900,33.69,0.168
2025-03-12T01:00:00,900,23.44,0.197
2025-03-12T01:15:00,900,23.91,0.201
2025-03-12T01:30:00,900,29.75,0.25
2025-03-12T01:45:00,900,27.72,0.233
2025-03-12T02:00:00,900,28.32,0.238
2025-03-12T02:15:00,900,68.78,0.578
2025-03-12T02:30:00,900,71.87,0.604
2025-03-12T02:45:00,900,68.9,0.579
2025-03-12T03:00:00,900,64.26,0.54
2025-03-12T03:15:00,900,60.92,0.512
2025-03-12T03:30:00,900,58.78,0.494
2025-03-12T03:45:00,900,55.33,0.465
2025-03-12T04:00:00,900,53.55,0.45
2025-03-12T04:15:00,900,54.02,0.454
2025-03-12T04:30:00,900,56.4,0.474
2025-03-12T04:45:00,900,58.9,0.495
2025-03-12T05:00:00,900,54.38,0.457
2025-03-12T05:15:00,900,53.9,0.453
2025-03-12T05:30:00,900,53.78,0.452
2025-03-12T05:45:00,900,29.51,0.248
2025-03-12T06:00:00,900,12.49,0.105
2025-03-12T06:15:00,900,11.54,0.097
2025-03-12T06:30:00,900,16.42,0.138
2025-03-12T06:45:00,900,15.35,0.129
2025-03-12T07:00:00,900,17.01,0.143
2025-03-12T07:15:00,900,12.85,0.108
2025-03-12T07:30:00,900,10.94,0.092
2025-03-12T07:45:00,900,10.94,0.092
2025-03-12T08:00:00,900,13.8,0.116
2025-03-12T08:15:00,900,16.18,0.136
2025-03-12T08:30:00,900,16.42,0.138
2025-03-12T08:45:00,900,15.35,0.129
2025-03-12T09:00:00,900,14.28,0.12
2025-03-12T09:15:00,900,15.11,0.127
2025-03-12T09:30:00,900,11.18,0.094
2025-03-12T09:45:00,900,12.37,0.104
2025-03-12T10:00:00,900,11.42,0.096
2025-03-12T10:15:00,900,44.74,0.376
2025-03-12T10:30:00,900,61.88,0.52
